time,Installation and Configuration,Data Collection,Data Processing,Operation and Maintenance
2021/9/5 19:55,0,0,0.899600506,0.09816917
2021/9/9 17:31,0,0.256519854,0.721750379,0.018217992
2021/9/13 5:34,0,0,0.991084263,0
2021/9/13 8:37,0,0,0.961953819,0
2021/9/13 20:13,0,0.256341338,0.742168918,0
2021/9/15 18:26,0,0,0.990685761,0
2021/9/17 8:11,0,0.465405673,0.525136113,0
2021/9/20 8:54,0,0,0.782141149,0.20977049
2021/9/21 21:29,0,0,0.702923417,0.29277605
2021/9/22 8:29,0.993731678,0,0,0
2021/9/22 17:02,0,0.373606771,0.61170429,0
2021/9/22 17:26,0,0,0.982863255,0
2021/9/23 3:42,0,0,0.99326957,0
2021/9/23 5:15,0,0,0.991676867,0
2021/9/24 6:27,0.219337836,0,0,0.7707626
2021/9/25 0:46,0,0,0.393265426,0.6031986
2021/9/25 12:21,0,0,0.981506109,0
2021/9/27 1:06,0,0,0.12786372,0.85965717
2021/9/28 6:41,0,0,0.990708709,0
2021/9/28 9:55,0,0,0.992678881,0
2021/9/28 15:51,0,0.344081342,0.451212943,0.20081306
2021/9/29 10:24,0,0.9915471,0,0
2021/9/29 12:22,0,0.994849443,0,0
2021/9/29 16:14,0.345500141,0,0.647133738,0
2021/9/30 3:01,0.160042733,0,0.835993707,0
2021/10/1 19:55,0.414976567,0.264107168,0.30748561,0
2021/10/2 0:03,0,0,0.916079402,0.08069819
2021/10/2 17:59,0.405616313,0,0.590491712,0
2021/10/4 7:03,0.994815767,0,0,0
2021/10/4 10:36,0.205191836,0.284467906,0.50177151,0
2021/10/6 8:11,0,0,0.994332612,0
2021/10/6 9:25,0,0,0.621881187,0.3725929
2021/10/6 17:00,0,0.987052083,0,0
2021/10/6 22:25,0,0,0.60512048,0.38662103
2021/10/7 18:12,0,0.382375568,0.602935791,0
2021/10/12 2:28,0,0,0.994813476,0
2021/10/12 16:08,0,0.749849081,0.242565796,0
2021/10/14 13:41,0,0,0.985119045,0
2021/10/17 5:13,0.18144694,0,0.810704291,0
2021/10/17 15:41,0.37288183,0,0.621196076,0
2021/10/19 9:57,0.654321074,0,0.342238545,0
2021/10/19 11:14,0,0,0.993448377,0
2021/10/21 18:03,0,0,0.995584488,0
2021/10/25 11:32,0.351032615,0,0.647348464,0
2021/10/26 18:02,0,0.040374301,0.951984346,0
2021/10/26 19:18,0,0,0.9898206,0
2021/10/27 8:43,0,0.643250287,0.349865466,0
2021/10/27 20:16,0,0,0.967280149,0
2021/10/28 3:03,0,0,0.98303479,0
2021/10/28 6:39,0,0,0.98595953,0
2021/11/1 4:10,0.210876629,0,0.785532594,0
2021/11/1 21:32,0,0.346879333,0,0.6222671
2021/11/3 9:41,0,0,0.997871548,0
2021/11/3 14:37,0,0,0.995749831,0
2021/11/4 17:59,0,0.226251543,0.76963079,0
2021/11/9 8:48,0,0,0,0.9870225
2021/11/9 10:50,0,0,0.979142249,0
2021/11/11 2:04,0,0,0.993906617,0
2021/11/11 3:14,0.73313576,0,0.259463251,0
2021/11/12 20:51,0,0,0.979247808,0
2021/11/15 12:12,0,0.987904727,0,0
2021/11/15 18:50,0,0.734034121,0.257546842,0
2021/11/15 21:55,0,0,0.99623549,0
2021/11/16 12:39,0.17921488,0,0.811633289,0
2021/11/16 15:38,0,0.374914169,0.61502254,0
2021/11/16 18:56,0,0,0.99678427,0
2021/11/16 22:27,0,0.984928906,0,0
2021/11/23 0:10,0,0.994713545,0,0
2021/11/23 6:20,0,0.165332794,0.811863542,0
2021/11/23 7:26,0,0,0.966004312,0
2021/11/24 21:28,0.835959,0,0,0.1607731
2021/11/29 16:18,0,0,0.292614907,0.6918473
2021/11/29 21:49,0,0,0.986251533,0
2021/11/30 1:03,0.074310154,0,0.923391074,0
2021/12/2 8:03,0,0.165078551,0,0.82055646
2021/12/2 17:36,0,0,0.998530984,0
2021/12/3 6:23,0.746259332,0.243386045,0,0
